
st=2023-08-28 17:26:15&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:26:15&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:26:25&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:26:25&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:26:35&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:26:35&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:26:45&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:26:45&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:26:55&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:26:55&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:27:05&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:27:05&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
st=2023-08-28 17:27:07&wfc=false&clc=false&&cell=460|0|24773|63222155:99&rtt=2023-08-28 17:27:08&nb=0&of=1&rst=4.9E-324,4.9E-324,67,null
